- Starting CustomerProcessingApplication on MCKD-TRNG60-46 with PID 7744 (D:\customer\Customer-Data-Processing-and-report-generator-java-config-\target\classes started by comviva in D:\customer\Customer-Data-Processing-and-report-generator-java-config-)
- No active profile set, falling back to default profiles: default
- Started CustomerProcessingApplication in 6.616 seconds (JVM running for 8.085)
- Customer with phone number 547 ------->Registration Status : Failed.
- Customer with phone number 548 ------->Registration Status : Failed.
- Customer with phone number 549 ------->Registration Status : Failed.
- Customer with phone number 550 ------->Registration Status : Failed.
- Customer with phone number 551 ------->Registration Status : Failed.
- Customer with phone number 552 ------->Registration Status : Failed.
- Customer with phone number 553 ------->Registration Status : Failed.
- Customer with phone number 554 ------->Registration Status : Failed.
- Customer with phone number 555 ------->Registration Status : Failed.
- Customer with phone number 556 ------->Registration Status : Failed.
- Customer with phone number 557 ------->Registration Status : Failed.
- Customer with phone number 558 ------->Registration Status : Failed.
- Customer with phone number 559 ------->Registration Status : Failed.
- Customer with phone number 560 ------->Registration Status : Failed.
- Customer with phone number 561 ------->Registration Status : Failed.
- Customer with phone number 562 ------->Registration Status : Failed.
- Customer with phone number 563 ------->Registration Status : Failed.
- Customer with phone number 564 ------->Registration Status : Failed.
- Customer with phone number 565 ------->Registration Status : Failed.
- Customer with phone number 566 ------->Registration Status : Failed.
- Customer with phone number 567 ------->Registration Status : Failed.
- Customer with phone number 568 ------->Registration Status : Failed.
- Customer with phone number 569 ------->Registration Status : Failed.
- Customer with phone number 570 ------->Registration Status : Failed.
- Customer with phone number 571 ------->Registration Status : Failed.
- Customer with phone number 572 ------->Registration Status : Failed.
- Customer with phone number 573 ------->Registration Status : Failed.
- Customer with phone number 574 ------->Registration Status : Failed.
- Customer with phone number 575 ------->Registration Status : Failed.
- Customer with phone number 576 ------->Registration Status : Failed.
- Customer with phone number 577 ------->Registration Status : Failed.
- Customer with phone number 578 ------->Registration Status : Failed.
- Customer with phone number 579 ------->Registration Status : Failed.
- Customer with phone number 580 ------->Registration Status : Failed.
- Customer with phone number 581 ------->Registration Status : Failed.
- Customer with phone number 582 ------->Registration Status : Failed.
- Customer with phone number 583 ------->Registration Status : Failed.
- Customer with phone number 584 ------->Registration Status : Failed.
- Customer with phone number 585 ------->Registration Status : Failed.
- Customer with phone number 586 ------->Registration Status : Failed.
- Customer with phone number 587 ------->Registration Status : Failed.
- Customer with phone number 588 ------->Registration Status : Failed.
- Customer with phone number 589 ------->Registration Status : Failed.
- Customer with phone number 590 ------->Registration Status : Failed.
- Customer with phone number 591 ------->Registration Status : Failed.
- Customer with phone number 592 ------->Registration Status : Failed.
- Customer with phone number 593 ------->Registration Status : Failed.
- Customer with phone number 594 ------->Registration Status : Failed.
- Customer with phone number 595 ------->Registration Status : Failed.
- Customer with phone number 596 ------->Registration Status : Failed.
- Customer with phone number 597 ------->Registration Status : Failed.
- Customer with phone number 598 ------->Registration Status : Failed.
- Customer with phone number 599 ------->Registration Status : Failed.
- Customer with phone number 600 ------->Registration Status : Failed.
- Customer with phone number 601 ------->Registration Status : Failed.
- Customer with phone number 602 ------->Registration Status : Failed.
- Customer with phone number 603 ------->Registration Status : Failed.
- Customer with phone number 604 ------->Registration Status : Failed.
- Customer with phone number 605 ------->Registration Status : Failed.
- Customer with phone number 606 ------->Registration Status : Failed.
- Customer with phone number 607 ------->Registration Status : Failed.
- Customer with phone number 608 ------->Registration Status : Failed.
- Customer with phone number 609 ------->Registration Status : Failed.
- Customer with phone number 610 ------->Registration Status : Failed.
- Customer with phone number 611 ------->Registration Status : Failed.
- Customer with phone number 612 ------->Registration Status : Failed.
- Customer with phone number 613 ------->Registration Status : Failed.
- Customer with phone number 614 ------->Registration Status : Failed.
- Customer with phone number 615 ------->Registration Status : Failed.
- Customer with phone number 616 ------->Registration Status : Failed.
- Customer with phone number 617 ------->Registration Status : Failed.
- Customer with phone number 618 ------->Registration Status : Failed.
- Customer with phone number 619 ------->Registration Status : Failed.
- Customer with phone number 620 ------->Registration Status : Failed.
- Customer with phone number 621 ------->Registration Status : Failed.
- Customer with phone number 622 ------->Registration Status : Failed.
- Customer with phone number 623 ------->Registration Status : Failed.
- Customer with phone number 624 ------->Registration Status : Failed.
- Customer with phone number 625 ------->Registration Status : Failed.
- Customer with phone number 626 ------->Registration Status : Failed.
- Customer with phone number 627 ------->Registration Status : Failed.
- Customer with phone number 628 ------->Registration Status : Failed.
- Customer with phone number 629 ------->Registration Status : Failed.
- Customer with phone number 630 ------->Registration Status : Failed.
- Customer with phone number 631 ------->Registration Status : Failed.
- Customer with phone number 632 ------->Registration Status : Failed.
- Customer with phone number 633 ------->Registration Status : Failed.
- Customer with phone number 634 ------->Registration Status : Failed.
